OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schäfer,BREED_REDUCED_Französische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schäfer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz
65940,41-50,w,0.17771631774997163,0.12776298640470576,Berner Sennenhund,,,I,2010,tricolor,-0.035993748814635323,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65975,61-70,w,-0.12932821143190995,-0.08430004704754558,Labrador Retriever,,,I,2006,schwarz,0.04464703652516715,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65975,61-70,w,-0.12932821143190995,-0.08430004704754558,Labrador Retriever,,,I,2002,braun,0.12528782186496962,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65981,51-60,w,-0.43637274061379155,-0.4175419567582263,Labrador Retriever,,,I,2013,gelb,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66144,51-60,m,-0.7434172697956731,-0.7810785855335144,Deutsche Dogge,,,I,2013,gelb,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66144,51-60,m,-0.7434172697956731,-0.7810785855335144,Labrador Retriever,,,I,2006,braun,0.04464703652516715,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66151,51-60,m,1.0988499052956164,1.1577834346013554,Deutscher Schäfer,,,I,2008,schwarz/braun/weiss,0.004326643855265913,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66266,61-70,m,0.48476084693185323,0.43071017705077913,Mischling klein,,,K,2006,tricolor,0.04464703652516715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
66298,41-50,m,-0.43637274061379155,-0.4175419567582263,Magyar Viszla,,,I,2010,gelb,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66515,61-70,m,0.17771631774997163,0.18835242453392045,Labrador Retriever,,,I,2007,braun,0.02448684019021653,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66515,61-70,m,0.17771631774997163,0.18835242453392045,Labrador Retriever,,,I,2011,braun,-0.05615394514958594,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66524,51-60,w,1.405894434477498,1.400141187118214,Mops,,Chihuahua,K,2013,blue/merle,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
66524,51-60,w,1.405894434477498,1.400141187118214,Border Collie,,,I,2007,weiss/schwarz,0.02448684019021653,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66702,51-60,w,-0.43637274061379155,-0.478131394887441,Zwergpudel,,,K,2008,apricot,0.004326643855265913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
66757,51-60,w,-1.9715953865231994,-1.901983190923986,Mischling gross,,,I,2012,braun/beige,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66898,41-50,m,-0.12932821143190995,-0.11459476611215293,Coton de Tulear,,,K,2010,weiss,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66913,51-60,m,0.17771631774997163,0.18835242453392045,Hovawart,,,I,2012,schwarz,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
66913,51-60,m,0.17771631774997163,0.18835242453392045,Hovawart,,,I,2004,blondfarben,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
67001,51-60,w,-1.3575063281594362,-1.296088809631839,Mops,,,K,2013,beige,-0.09647433781948718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
67018,71-80,w,-0.43637274061379155,-0.478131394887441,Labrador Retriever,,,I,2012,beige,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67054,51-60,m,0.48476084693185323,0.43071017705077913,Beagle,,,K,2003,tricolor,0.105127625530019,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67125,51-60,m,-0.12932821143190995,-0.08430004704754558,Golden Retriever,,,I,2001,golden,0.14544801819992023,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67135,31-40,m,-0.43637274061379155,-0.478131394887441,Jack Russel Terrier,,,K,2010,tricolor,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67180,51-60,w,-1.9715953865231994,-1.9928673481178079,English Cocker Spaniel,,,K,2004,blauschimmel,0.08496742919506839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
67220,61-70,m,-0.43637274061379155,-0.478131394887441,Mischling klein,,,K,2010,braun,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
67308,41-50,w,1.0988499052956164,1.036604558342926,Shih Tzu,,,K,2012,braun/weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
70076,31-40,m,0.48476084693185323,0.4610048961153865,Labrador Retriever,,,I,2009,braun,-0.015833552479684706,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70176,41-50,w,-1.0504617989775547,-0.9931416189857657,Mischling gross,,,I,2012,weiss,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70287,51-60,m,-1.664550857341318,-1.5990360002779125,Hirtenhund,,,I,2006,weiss/grau,0.04464703652516715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
70296,41-50,w,-0.12932821143190995,-0.08430004704754558,Pinscher,Mischling,,K,2009,hellbraun,-0.015833552479684706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
70296,41-50,w,-0.12932821143190995,-0.08430004704754558,Mischling klein,,,K,2010,weiss/beige,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
70577,51-60,w,-1.3575063281594362,-1.296088809631839,Mischling klein,,,K,2003,schwarz,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
70788,21-30,m,-0.12932821143190995,-0.1751842042413676,Mops,,Beagle,K,2014,braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
70793,71-80,m,1.0988499052956164,1.1577834346013554,Soft Coated Wheaten Terrier,,,I,2012,beige,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
71024,61-70,w,-0.12932821143190995,-0.08430004704754558,Lagotto Romagnolo,,,I,2012,bianco-aranico,-0.07631414148453655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
71119,51-60,w,0.48476084693185323,0.43071017705077913,Zwergpinscher,,,K,2003,black/tan,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
71119,51-60,w,0.48476084693185323,0.43071017705077913,Prager Rattler,,Chihuahua,K,2010,black/tan,-0.035993748814635323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
71119,51-60,w,0.48476084693185323,0.43071017705077913,Chihuahua,,Prager Rattler,K,2010,black/tan,-0.035993748814635323,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71142,51-60,w,-0.12932821143190995,-0.1751842042413676,Canaan Dog,,,I,2008,schwarz,0.004326643855265913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
71344,51-60,w,-0.43637274061379155,-0.4175419567582263,Labrador Retriever,,,I,2002,gelb,0.12528782186496962,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71475,31-40,m,-1.3575063281594362,-1.296088809631839,Lagotto Romagnolo,,,I,2015,weiss/braun,-0.13679473048938842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
71542,41-50,m,0.48476084693185323,0.4610048961153865,Golden Retriever,,,I,2003,blondfarben,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
