OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schï¿½fer,BREED_REDUCED_Franzï¿½sische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schï¿½fer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz,Cluster_GMM,Cluster_Hier
65732,51-60,m,-0.1293282114319099,-0.1448894851767602,Hollï¿½ndischer Schï¿½fer,,,I,2009,gestromt,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
65758,51-60,w,-0.1293282114319099,-0.1751842042413676,Yorkshire Terrier,,,K,2007,black/tan,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
65758,51-60,w,-0.1293282114319099,-0.1751842042413676,Welsh Springer Spaniel,,,I,2002,rot/weiss,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
65848,71-80,m,1.405894434477498,1.3698464680536069,Pinscher,Mischling,,K,2002,schwarz/braun,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0
65940,41-50,w,0.1777163177499716,0.1277629864047057,Berner Sennenhund,,,I,2010,tricolor,-0.0359937488146353,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
65975,61-70,w,-0.1293282114319099,-0.0843000470475455,Labrador Retriever,,,I,2006,schwarz,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
65975,61-70,w,-0.1293282114319099,-0.0843000470475455,Labrador Retriever,,,I,2002,braun,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
65981,51-60,w,-0.4363727406137915,-0.4175419567582263,Labrador Retriever,,,I,2013,gelb,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
66144,51-60,m,-0.7434172697956731,-0.7810785855335144,Deutsche Dogge,,,I,2013,gelb,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
66144,51-60,m,-0.7434172697956731,-0.7810785855335144,Labrador Retriever,,,I,2006,braun,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
66151,51-60,m,1.0988499052956164,1.1577834346013554,Deutscher Schï¿½fer,,,I,2008,schwarz/braun/weiss,0.0043266438552659,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
66266,61-70,m,0.4847608469318532,0.4307101770507791,Mischling klein,,,K,2006,tricolor,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
66298,41-50,m,-0.4363727406137915,-0.4175419567582263,Magyar Viszla,,,I,2010,gelb,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
66515,61-70,m,0.1777163177499716,0.1883524245339204,Labrador Retriever,,,I,2007,braun,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
66515,61-70,m,0.1777163177499716,0.1883524245339204,Labrador Retriever,,,I,2011,braun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
66524,51-60,w,1.405894434477498,1.400141187118214,Mops,,Chihuahua,K,2013,blue/merle,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
66524,51-60,w,1.405894434477498,1.400141187118214,Border Collie,,,I,2007,weiss/schwarz,0.0244868401902165,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
66702,51-60,w,-0.4363727406137915,-0.478131394887441,Zwergpudel,,,K,2008,apricot,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0
66757,51-60,w,-1.9715953865231997,-1.901983190923986,Mischling gross,,,I,2012,braun/beige,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
66898,41-50,m,-0.1293282114319099,-0.1145947661121529,Coton de Tulear,,,K,2010,weiss,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
66913,51-60,m,0.1777163177499716,0.1883524245339204,Hovawart,,,I,2012,schwarz,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
66913,51-60,m,0.1777163177499716,0.1883524245339204,Hovawart,,,I,2004,blondfarben,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
67001,51-60,w,-1.3575063281594362,-1.296088809631839,Mops,,,K,2013,beige,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
67018,71-80,w,-0.4363727406137915,-0.478131394887441,Labrador Retriever,,,I,2012,beige,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
67054,51-60,m,0.4847608469318532,0.4307101770507791,Beagle,,,K,2003,tricolor,0.105127625530019,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
67125,51-60,m,-0.1293282114319099,-0.0843000470475455,Golden Retriever,,,I,2001,golden,0.1454480181999202,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
67135,31-40,m,-0.4363727406137915,-0.478131394887441,Jack Russel Terrier,,,K,2010,tricolor,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
67180,51-60,w,-1.9715953865231997,-1.992867348117808,English Cocker Spaniel,,,K,2004,blauschimmel,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
67220,61-70,m,-0.4363727406137915,-0.478131394887441,Mischling klein,,,K,2010,braun,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
67308,41-50,w,1.0988499052956164,1.036604558342926,Shih Tzu,,,K,2012,braun/weiss,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0
70076,31-40,m,0.4847608469318532,0.4610048961153865,Labrador Retriever,,,I,2009,braun,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
70176,41-50,w,-1.0504617989775549,-0.9931416189857656,Mischling gross,,,I,2012,weiss,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
70287,51-60,m,-1.664550857341318,-1.5990360002779125,Hirtenhund,,,I,2006,weiss/grau,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
70296,41-50,w,-0.1293282114319099,-0.0843000470475455,Pinscher,Mischling,,K,2009,hellbraun,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0
70296,41-50,w,-0.1293282114319099,-0.0843000470475455,Mischling klein,,,K,2010,weiss/beige,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
70577,51-60,w,-1.3575063281594362,-1.296088809631839,Mischling klein,,,K,2003,schwarz,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
70788,21-30,m,-0.1293282114319099,-0.1751842042413676,Mops,,Beagle,K,2014,braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
70793,71-80,m,1.0988499052956164,1.1577834346013554,Soft Coated Wheaten Terrier,,,I,2012,beige,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
71024,61-70,w,-0.1293282114319099,-0.0843000470475455,Lagotto Romagnolo,,,I,2012,bianco-aranico,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
71119,51-60,w,0.4847608469318532,0.4307101770507791,Zwergpinscher,,,K,2003,black/tan,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0
71119,51-60,w,0.4847608469318532,0.4307101770507791,Prager Rattler,,Chihuahua,K,2010,black/tan,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
71119,51-60,w,0.4847608469318532,0.4307101770507791,Chihuahua,,Prager Rattler,K,2010,black/tan,-0.0359937488146353,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
71142,51-60,w,-0.1293282114319099,-0.1751842042413676,Canaan Dog,,,I,2008,schwarz,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
71344,51-60,w,-0.4363727406137915,-0.4175419567582263,Labrador Retriever,,,I,2002,gelb,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
